tributary,site_no,date,water_year,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,delta_daily_q,delta_daily_q_cat,lag_daily_q,season
Bouquet River,04276500,2024-07-27,2024,-2.030889841984505,-1.9129474670530937,-1.7985705489527974,-0.11971479248471217,-1,-1.9111750494997928,Summer
Bouquet River,04276500,2024-07-28,2024,-2.0959524877405666,-1.947125332720116,-1.8008917465575107,-0.06506264575606169,-1,-2.030889841984505,Summer
Bouquet River,04276500,2024-07-29,2024,-2.142197675693204,-1.9759318132241257,-1.802151365253824,-0.04624518795263732,-1,-2.0959524877405666,Summer
Bouquet River,04276500,2024-07-30,2024,-2.152068429719498,-2.0029193405843215,-1.8032474061336459,-0.009870754026294115,0,-2.142197675693204,Summer
Bouquet River,04276500,2024-07-31,2024,-1.9272348265536796,-2.0256514081840984,-1.8100305910548284,0.22483360316581846,1,-2.152068429719498,Summer
Great Chazy River,04271500,2024-05-01,2024,-1.6350529584002318,-1.6277492108193277,-1.4522488770456996,-0.013287292040278231,0,-1.6217656663599536,Spring
Great Chazy River,04271500,2024-05-02,2024,-1.5994483795549994,-1.6353371759062845,-1.444329178213535,0.03560457884523238,0,-1.6350529584002318,Spring
Great Chazy River,04271500,2024-05-03,2024,-1.6267008840354658,-1.6463892694190163,-1.4341124206861615,-0.027252504480466344,0,-1.5994483795549994,Spring
Great Chazy River,04271500,2024-05-04,2024,-1.7073736981728367,-1.6437333667975835,-1.4243241526181156,-0.08067281413737093,-1,-1.6267008840354658,Spring
Great Chazy River,04271500,2024-05-05,2024,-1.6946138464380995,-1.641561310592881,-1.4236095395328991,0.012759851734737149,0,-1.7073736981728367,Spring
Great Chazy River,04271500,2024-05-06,2024,-1.543403071793009,-1.6356204280338176,-1.4251669949773222,0.15121077464509058,1,-1.6946138464380995,Spring
Great Chazy River,04271500,2024-05-07,2024,-1.6575513283178025,-1.6326226435363709,-1.4278025757208712,-0.11414825652479355,-1,-1.543403071793009,Spring
Great Chazy River,04271500,2024-05-08,2024,-1.7372657782162026,-1.6377348809589207,-1.4367618087007867,-0.07971444989840015,-1,-1.6575513283178025,Spring
Great Chazy River,04271500,2024-05-09,2024,-1.6088728611079919,-1.6523367123612023,-1.4517985897383998,0.12839291710821077,1,-1.7372657782162026,Spring
Great Chazy River,04271500,2024-05-10,2024,-1.6719990467036112,-1.6536830668687725,-1.4654032800498933,-0.06312618559561933,-1,-1.6088728611079919,Spring
Great Chazy River,04271500,2024-05-11,2024,-1.772828919713704,-1.6601542329642218,-1.4843425103148427,-0.10082987301009272,-1,-1.6719990467036112,Spring
Great Chazy River,04271500,2024-05-12,2024,-1.8363151772348105,-1.6695049788986316,-1.509555260502225,-0.06348625752110659,-1,-1.772828919713704,Spring
Great Chazy River,04271500,2024-05-13,2024,-1.775151355632735,-1.6897480261553046,-1.5368164136099627,0.06116382160207556,1,-1.8363151772348105,Spring
Great Chazy River,04271500,2024-05-14,2024,-1.7917657388631036,-1.722854923846694,-1.5657372090106818,-0.01661438323036868,0,-1.775151355632735,Spring
Great Chazy River,04271500,2024-05-15,2024,-1.7893529855357648,-1.7420284110674513,-1.5897827875305126,0.0024127533273388124,0,-1.7917657388631036,Spring
Great Chazy River,04271500,2024-05-16,2024,-1.819230286570084,-1.7494694406845315,-1.6091951836803653,-0.02987730103431918,0,-1.7893529855357648,Spring
Great Chazy River,04271500,2024-05-17,2024,-1.8231137206298582,-1.7795205014648305,-1.6252275260433846,-0.0038834340597742045,0,-1.819230286570084,Spring
Great Chazy River,04271500,2024-05-18,2024,-1.9187253934126338,-1.801108312025723,-1.6374686303826553,-0.0956116727827756,-1,-1.8231137206298582,Spring
Great Chazy River,04271500,2024-05-19,2024,-1.9927517482940218,-1.8219506654112843,-1.6518554227882674,-0.07402635488138798,-1,-1.9187253934126338,Spring
Great Chazy River,04271500,2024-05-20,2024,-2.0393641495282098,-1.8442987469911716,-1.6779424937219007,-0.04661240123418797,-1,-1.9927517482940218,Spring
Great Chazy River,04271500,2024-05-21,2024,-2.079688459038409,-1.8820434318333823,-1.7006891112487528,-0.040324309510199274,0,-2.0393641495282098,Spring
Great Chazy River,04271500,2024-05-22,2024,-1.9702832303849107,-1.923175249001283,-1.7213518662370175,0.10940522865349833,1,-2.079688459038409,Spring
Great Chazy River,04271500,2024-05-23,2024,-1.9721118414313188,-1.9490224268368754,-1.7354439859835866,-0.0018286110464080796,0,-1.9702832303849107,Spring
Great Chazy River,04271500,2024-05-24,2024,-2.086788799456348,-1.9708626489599088,-1.7485736444915037,-0.11467695802502931,-1,-1.9721118414313188,Spring
Great Chazy River,04271500,2024-05-25,2024,-2.153735589086961,-2.008530517363693,-1.7654020310469973,-0.06694678963061307,-1,-2.086788799456348,Spring
Great Chazy River,04271500,2024-05-26,2024,-2.1795428526932468,-2.0421034024600258,-1.7864570931843669,-0.025807263606285602,0,-2.153735589086961,Spring
Great Chazy River,04271500,2024-05-27,2024,-2.203845387187328,-2.068787845945629,-1.8042654481946252,-0.02430253449408104,0,-2.1795428526932468,Spring
Great Chazy River,04271500,2024-05-28,2024,-1.8166604892383404,-2.0922851656112176,-1.8203076913806777,0.38718489794898736,1,-2.203845387187328,Spring
Great Chazy River,04271500,2024-05-29,2024,-1.8283462475635353,-2.0547097413540647,-1.8229897068769043,-0.011685758325194806,0,-1.8166604892383404,Spring
Great Chazy River,04271500,2024-05-30,2024,-1.9927517482940218,-2.0344330295224395,-1.8317883296865176,-0.16440550073048654,-1,-1.8283462475635353,Spring
Great Chazy River,04271500,2024-05-31,2024,-2.1038221387551284,-2.037381587645683,-1.8441545324176531,-0.11107039046110656,-1,-1.9927517482940218,Summer
Great Chazy River,04271500,2024-06-01,2024,-2.1825073316569856,-2.039814921831223,-1.8597801717628164,-0.07868519290185727,-1,-2.1038221387551284,Summer
Great Chazy River,04271500,2024-06-02,2024,-2.2165264189464167,-2.043925170769798,-1.879215470166216,-0.03401908728943104,0,-2.1825073316569856,Summer
Great Chazy River,04271500,2024-06-03,2024,-2.2569550760020247,-2.049208537377394,-1.8988763213299142,-0.04042865705560805,0,-2.2165264189464167,Summer
Great Chazy River,04271500,2024-06-04,2024,-2.28995533610495,-2.056795635779493,-1.9171957005908873,-0.03300026010292534,0,-2.2569550760020247,Summer
Great Chazy River,04271500,2024-06-05,2024,-2.317476409756213,-2.1244091853318663,-1.9370404169131157,-0.027521073651262995,0,-2.28995533610495,Summer
Great Chazy River,04271500,2024-06-06,2024,-2.2569550760020247,-2.194284922787963,-1.9628428615118891,0.06052133375418833,1,-2.317476409756213,Summer
Great Chazy River,04271500,2024-06-07,2024,-1.8257221037373863,-2.232028255317678,-1.9828229864346965,0.4312329722646384,1,-2.2569550760020247,Summer
Great Chazy River,04271500,2024-06-08,2024,-1.7053860769373232,-2.1922996788865716,-1.985771530618736,0.12033602680006306,1,-1.8257221037373863,Summer
Great Chazy River,04271500,2024-06-09,2024,-1.8889782907074304,-2.1241394996409055,-1.988988637813047,-0.18359221377010715,-1,-1.7053860769373232,Summer
Great Chazy River,04271500,2024-06-10,2024,-1.9318868394706048,-2.077346909892479,-1.996221279279841,-0.0429085487631744,0,-1.8889782907074304,Summer
Great Chazy River,04271500,2024-06-11,2024,-2.02257773214373,-2.03090859038799,-2.001523209938404,-0.09069089267312536,-1,-1.9318868394706048,Summer
Great Chazy River,04271500,2024-06-12,2024,-2.1138640770492687,-1.9927117898221018,-2.0077319617687017,-0.09128634490553855,-1,-2.02257773214373,Summer
Great Chazy River,04271500,2024-06-13,2024,-2.1736739190291487,-1.9636243137211098,-2.0190223858159193,-0.05980984197988004,-1,-2.1138640770492687,Summer
Great Chazy River,04271500,2024-06-14,2024,-2.203845387187328,-1.9517270055821274,-2.031752658488121,-0.03017146815817906,0,-2.1736739190291487,Summer
Great Chazy River,04271500,2024-06-15,2024,-2.210139620285016,-2.005744617503548,-2.0455690718765065,-0.006294233097688284,0,-2.203845387187328,Summer
Great Chazy River,04271500,2024-06-16,2024,-2.271313226048892,-2.077852266553218,-2.0585993830003373,-0.06117360576387609,-1,-2.210139620285016,Summer
Great Chazy River,04271500,2024-06-17,2024,-2.309433689500799,-2.1324715430305696,-2.0735393665143054,-0.03812046345190678,0,-2.271313226048892,Summer
Great Chazy River,04271500,2024-06-18,2024,-2.3298268481426425,-2.1864068073205973,-2.086562976383911,-0.020393158641843545,0,-2.309433689500799,Summer
Great Chazy River,04271500,2024-06-19,2024,-2.348600849017724,-2.230299538177585,-2.0977988130455314,-0.01877400087508141,0,-2.3298268481426425,Summer
Great Chazy River,04271500,2024-06-20,2024,-2.357410369774731,-2.2638333627445073,-2.108106703028515,-0.008809520757007139,0,-2.348600849017724,Summer
Great Chazy River,04271500,2024-06-21,2024,-2.282402198214504,-2.2900814271367333,-2.1173641000530594,0.07500817156022688,1,-2.357410369774731,Summer
Great Chazy River,04271500,2024-06-22,2024,-2.3215543221766524,-2.301303828712044,-2.127768065647379,-0.03915212396214818,0,-2.282402198214504,Summer
Great Chazy River,04271500,2024-06-23,2024,-2.1164112660631487,-2.3172202146965635,-2.1394161483388903,0.2051430561135037,1,-2.3215543221766524,Summer
Great Chazy River,04271500,2024-06-24,2024,-1.8611387609598427,-2.295091363270029,-2.14040356389245,0.255272505103306,1,-2.1164112660631487,Summer
Great Chazy River,04271500,2024-06-25,2024,-1.7833791020470122,-2.2310492306213208,-2.130650336288213,0.07775965891283043,1,-1.8611387609598427,Summer
Great Chazy River,04271500,2024-06-26,2024,-2.016446414092232,-2.1529852668933738,-2.1174448779333384,-0.23306731204521958,-1,-1.7833791020470122,Summer
Great Chazy River,04271500,2024-06-27,2024,-2.132016339393725,-2.105534633332589,-2.111198245496835,-0.11556992530149302,-1,-2.016446414092232,Summer
Great Chazy River,04271500,2024-06-28,2024,-2.232916835134586,-2.0733354861353024,-2.1217101071686812,-0.10090049574086102,-1,-2.132016339393725,Summer
Great Chazy River,04271500,2024-06-29,2024,-2.2569550760020247,-2.0662661485524567,-2.1351957934210497,-0.024038240867438887,0,-2.232916835134586,Summer
Great Chazy River,04271500,2024-06-30,2024,-1.968462286493285,-2.0570376848132246,-2.1440025710113164,0.2884927895087397,1,-2.2569550760020247,Summer
Great Chazy River,04271500,2024-07-01,2024,-1.9203489260768476,-2.035902116303244,-2.1394905759359215,0.048113360416437434,1,-1.968462286493285,Summer
Great Chazy River,04271500,2024-07-02,2024,-2.0351063263856686,-2.0443607113199587,-2.130751962416584,-0.11475740030882098,-1,-1.9203489260768476,Summer
Great Chazy River,04271500,2024-07-03,2024,-2.1825073316569856,-2.0803217433683385,-2.124704625997892,-0.14740100527131705,-1,-2.0351063263856686,Summer
Great Chazy River,04271500,2024-07-04,2024,-2.2605003567666744,-2.1040447315918747,-2.1222230345197244,-0.07799302510968875,-1,-2.1825073316569856,Summer
Great Chazy River,04271500,2024-07-05,2024,-2.3340229627362508,-2.1223995912165816,-2.1212412018751152,-0.07352260596957638,-1,-2.2605003567666744,Summer
Great Chazy River,04271500,2024-07-06,2024,-2.349037106695697,-2.1368433237311053,-2.1217927536411163,-0.015014143959446447,0,-2.3340229627362508,Summer
Great Chazy River,04271500,2024-07-07,2024,-2.2605003567666744,-2.149997899544487,-2.1248621546642386,0.08853674992902283,1,-2.349037106695697,Summer
Great Chazy River,04271500,2024-07-08,2024,-2.3382600156795053,-2.191717623869257,-2.1393547630985483,-0.07775965891283088,-1,-2.2605003567666744,Summer
Great Chazy River,04271500,2024-07-09,2024,-2.399916916743597,-2.251419208098208,-2.160450561056621,-0.06165690106409194,-1,-2.3382600156795053,Summer
Great Chazy River,04271500,2024-07-10,2024,-1.9559250803380435,-2.3035350067207694,-2.17748184859116,0.44399183640555373,1,-2.399916916743597,Summer
Great Chazy River,04271500,2024-07-11,2024,-0.9489201787693852,-2.271166113675206,-2.1782831232867412,1.0070049015686582,1,-1.9559250803380435,Summer
Great Chazy River,04271500,2024-07-12,2024,-1.1320163393937248,-2.0837975168184504,-2.142494538174263,-0.18309616062433964,-1,-0.9489201787693852,Summer
Great Chazy River,04271500,2024-07-13,2024,-1.47470391469313,-1.9120822849123753,-2.1097662802524115,-0.3426875752994052,-1,-1.1320163393937248,Summer
Great Chazy River,04271500,2024-07-14,2024,-1.6955821734432788,-1.7871775431977228,-2.0864672801078776,-0.22087825875014877,-1,-1.47470391469313,Summer
Great Chazy River,04271500,2024-07-15,2024,-1.8231137206298582,-1.706474945580095,-2.069525172983076,-0.12753154718657944,-1,-1.6955821734432788,Summer
Great Chazy River,04271500,2024-07-16,2024,-1.232916835134586,-1.6328826177158597,-2.0566243096612373,0.5901968854952722,1,-1.8231137206298582,Summer
Great Chazy River,04271500,2024-07-17,2024,-1.0891816125722382,-1.4661683203431437,-2.0220110966307607,0.14373522256234783,1,-1.232916835134586,Summer
Great Chazy River,04271500,2024-07-18,2024,-1.3826005572445739,-1.3423478249480287,-1.9813360273998084,-0.29341894467233565,-1,-1.0891816125722382,Summer
Great Chazy River,04271500,2024-07-19,2024,-1.690761985428591,-1.4043021647301985,-1.9497618177032063,-0.30816142818401704,-1,-1.3826005572445739,Summer
Great Chazy River,04271500,2024-07-20,2024,-1.875568476382484,-1.484122971306608,-1.9278338555835686,-0.18480649095389312,-1,-1.690761985428591,Summer
Great Chazy River,04271500,2024-07-21,2024,-1.9648431448665544,-1.54138933726223,-1.9117724591371603,-0.0892746684840704,-1,-1.875568476382484,Summer
Great Chazy River,04271500,2024-07-22,2024,-1.9946776693300603,-1.579855190322698,-1.9011871573588952,-0.029834524463505874,0,-1.9648431448665544,Summer
Great Chazy River,04271500,2024-07-23,2024,-2.000507212990784,-1.6043643258512983,-1.8902912689306755,-0.005829543660723635,0,-1.9946776693300603,Summer
Great Chazy River,04271500,2024-07-24,2024,-1.875568476382484,-1.7140200941164694,-1.88642780049493,0.1249387366082999,1,-2.000507212990784,Summer
Great Chazy River,04271500,2024-07-25,2024,-1.7670765908246127,-1.8263610746607901,-1.886908791009018,0.10849188555787137,1,-1.875568476382484,Summer
Great Chazy River,04271500,2024-07-26,2024,-1.8654175589391178,-1.8812862223150815,-1.8863653739682713,-0.0983409681145051,-1,-1.7670765908246127,Summer
Great Chazy River,04271500,2024-07-27,2024,-2.030889841984505,-1.906237018530871,-1.881331078796501,-0.1654722830453872,-1,-1.8654175589391178,Summer
Great Chazy River,04271500,2024-07-28,2024,-2.134672583037465,-1.9284257850454454,-1.8779601955495269,-0.10378274105296015,-1,-2.030889841984505,Summer
Great Chazy River,04271500,2024-07-29,2024,-2.194571843058366,-1.9526871333555755,-1.8746853871462896,-0.05989926002090096,-1,-2.134672583037465,Summer
Great Chazy River,04271500,2024-07-30,2024,-2.2262862562355727,-1.9812434438881907,-1.8726059460481677,-0.03171441317720669,0,-2.194571843058366,Summer
Great Chazy River,04271500,2024-07-31,2024,-2.236270477142174,-2.0134975929231604,-1.8812000783729106,-0.009984220906601227,0,-2.2262862562355727,Summer
Jewett Brook,04292810,2024-05-01,2024,-1.8629526733285076,-1.9043314837821606,-1.6930814432575914,-0.010068394660504021,0,-1.8528842786680035,Spring
Jewett Brook,04292810,2024-05-02,2024,-1.558234379641798,-1.9023147709453063,-1.6894123946220572,0.30471829368670966,1,-1.8629526733285076,Spring
Jewett Brook,04292810,2024-05-03,2024,-1.654456310411537,-1.8482867780201233,-1.6732614132031398,-0.09622193076973917,-1,-1.558234379641798,Spring
Jewett Brook,04292810,2024-05-04,2024,-1.7851626547874293,-1.7970680463161208,-1.6594518680636854,-0.13070634437589224,-1,-1.654456310411537,Spring
Jewett Brook,04292810,2024-05-05,2024,-1.59162140987551,-1.756130208693663,-1.6564836460241417,0.19354124491191937,1,-1.7851626547874293,Spring
Jewett Brook,04292810,2024-05-06,2024,-1.481047072560171,-1.7261144449300754,-1.6653840096366266,0.11057433731533894,1,-1.59162140987551,Spring
Jewett Brook,04292810,2024-05-07,2024,-1.6971687789840402,-1.6837655398961366,-1.6828644548484202,-0.2161217064238692,-1,-1.481047072560171,Spring
Jewett Brook,04292810,2024-05-08,2024,-1.7132675266038908,-1.6615204685127132,-1.6962341003840615,-0.01609874761985064,0,-1.6971687789840402,Spring
Jewett Brook,04292810,2024-05-09,2024,-1.7016166033373543,-1.6401368761234822,-1.7014171667028475,0.011650923266536495,0,-1.7132675266038908,Spring
Jewett Brook,04292810,2024-05-10,2024,-1.835155511707572,-1.6606200509371332,-1.7019808500725362,-0.13353890837021765,-1,-1.7016166033373543,Spring
Jewett Brook,04292810,2024-05-11,2024,-1.9408394490231335,-1.6864342225508524,-1.704977687120516,-0.10568393731556158,-1,-1.835155511707572,Spring
Jewett Brook,04292810,2024-05-12,2024,-2.0182516723319117,-1.7086737645845245,-1.7120741506859638,-0.07741222330877817,-1,-1.9408394490231335,Spring
Jewett Brook,04292810,2024-05-13,2024,-2.07473302828436,-1.769620944935439,-1.736146559333201,-0.05648135595244819,-1,-2.0182516723319117,Spring
Jewett Brook,04292810,2024-05-14,2024,-2.0276204836387186,-1.8544332243246089,-1.7742716221618993,0.0471125446456413,1,-2.07473302828436,Spring
Jewett Brook,04292810,2024-05-15,2024,-2.0469871405664044,-1.9016406107038486,-1.798058390683072,-0.0193666569276858,0,-2.0276204836387186,Spring
Jewett Brook,04292810,2024-05-16,2024,-2.114169767553833,-1.9493148412699222,-1.8176720102135837,-0.0671826269874285,-1,-2.0469871405664044,Spring
Jewett Brook,04292810,2024-05-17,2024,-2.1917028352213843,-2.008251007586562,-1.8355617712374317,-0.07753306766755141,-1,-2.114169767553833,Spring
Jewett Brook,04292810,2024-05-18,2024,-2.303676594665317,-2.0591863395171064,-1.8507693700582006,-0.11197375944393251,-1,-2.1917028352213843,Spring
Jewett Brook,04292810,2024-05-19,2024,-2.420182163736754,-2.11102021746599,-1.8692416491000206,-0.11650556907143717,-1,-2.303676594665317,Spring
Jewett Brook,04292810,2024-05-20,2024,-2.45857855465106,-2.168438859095253,-1.8940413795137736,-0.03839639091430591,0,-2.420182163736754,Spring
Jewett Brook,04292810,2024-05-21,2024,-1.8799489741656301,-2.223273934290496,-1.917437374880333,0.5786295804854298,1,-2.45857855465106,Spring
Jewett Brook,04292810,2024-05-22,2024,-1.541571998211455,-2.202178004365769,-1.919386480205308,0.33837697595417504,1,-1.8799489741656301,Spring
Jewett Brook,04292810,2024-05-23,2024,-1.7424348670234728,-2.1299758411722047,-1.9069029661679733,-0.20086286881201776,-1,-1.541571998211455,Spring
Jewett Brook,04292810,2024-05-24,2024,-2.0156115761657034,-2.076870855382153,-1.8990566945595455,-0.2731767091422306,-1,-1.7424348670234728,Spring
Jewett Brook,04292810,2024-05-25,2024,-2.3246105015009597,-2.0517149612313417,-1.9036747583255196,-0.3089989253352563,-1,-2.0156115761657034,Spring
Jewett Brook,04292810,2024-05-26,2024,-2.45857855465106,-2.054705519350719,-1.9166140973716155,-0.13396805315010019,-1,-2.3246105015009597,Spring
